Date,Time,Timestamp,Open,High,Low,Close,Volume
2025-02-17,09:15,1739783700,,,,,0.0
2025-02-17,09:16,1739783760,,,,,0.0
2025-02-17,09:17,1739783820,,,,,0.0
2025-02-17,09:18,1739783880,,,,,0.0
2025-02-17,09:19,1739783940,,,,,0.0
2025-02-17,09:20,1739784000,,,,,0.0
2025-02-17,09:21,1739784060,42.98,42.98,41.61,41.61,2067.0
2025-02-17,09:22,1739784120,41.31,41.94,41.31,41.94,2741.0
2025-02-17,09:23,1739784180,41.32,41.67,41.32,41.67,5103.0
2025-02-17,09:24,1739784240,41.32,41.67,41.32,41.67,0.0
2025-02-17,09:25,1739784300,41.32,41.67,41.32,41.67,0.0
2025-02-17,09:26,1739784360,42.2,42.64,42.03,42.64,7655.0
2025-02-17,09:27,1739784420,42.2,42.64,42.03,42.64,0.0
2025-02-17,09:28,1739784480,42.2,42.64,42.03,42.64,0.0
2025-02-17,09:29,1739784540,42.2,42.64,42.03,42.64,0.0
2025-02-17,09:30,1739784600,42.2,42.64,42.03,42.64,0.0
2025-02-17,09:31,1739784660,42.1,42.1,42.1,42.1,7773.0
2025-02-17,09:32,1739784720,41.91,41.91,41.91,41.91,8049.0
2025-02-17,09:33,1739784780,41.91,41.91,41.91,41.91,0.0
2025-02-17,09:34,1739784840,41.93,41.93,41.93,41.93,8249.0
2025-02-17,09:35,1739784900,41.94,41.94,41.94,41.94,8252.0
2025-02-17,09:36,1739784960,41.93,42.04,41.93,42.04,9096.0
2025-02-17,09:37,1739785020,42.05,42.05,42.05,42.05,10475.0
2025-02-17,09:38,1739785080,42.02,42.02,42.02,42.02,10477.0
2025-02-17,09:39,1739785140,41.98,41.98,41.98,41.98,10618.0
2025-02-17,09:40,1739785200,41.98,41.98,41.98,41.98,10646.0
2025-02-17,09:41,1739785260,42.05,42.05,42.05,42.05,10653.0
2025-02-17,09:42,1739785320,42.05,42.05,42.05,42.05,0.0
2025-02-17,09:43,1739785380,41.97,41.97,41.97,41.97,10659.0
2025-02-17,09:44,1739785440,42.05,42.05,42.05,42.05,11086.0
2025-02-17,09:45,1739785500,42.05,42.05,42.05,42.05,12253.0
2025-02-17,09:46,1739785560,42.03,42.03,42.03,42.03,12270.0
2025-02-17,09:47,1739785620,42.03,42.03,42.03,42.03,12280.0
2025-02-17,09:48,1739785680,41.94,41.94,41.94,41.94,12281.0
2025-02-17,09:49,1739785740,41.81,41.81,41.81,41.81,12481.0
2025-02-17,09:50,1739785800,41.8,41.8,41.8,41.8,12761.0
2025-02-17,09:51,1739785860,41.8,41.8,41.8,41.8,0.0
2025-02-17,09:52,1739785920,41.8,41.8,41.8,41.8,0.0
2025-02-17,09:53,1739785980,41.71,41.71,41.51,41.71,13296.0
2025-02-17,09:54,1739786040,41.71,41.71,41.71,41.71,13301.0
2025-02-17,09:55,1739786100,41.71,41.71,41.71,41.71,0.0
2025-02-17,09:56,1739786160,41.71,41.71,41.71,41.71,0.0
2025-02-17,09:57,1739786220,41.71,41.71,41.71,41.71,0.0
2025-02-17,09:58,1739786280,41.71,41.71,41.71,41.71,0.0
2025-02-17,09:59,1739786340,41.7,41.7,41.7,41.7,13401.0
2025-02-17,10:00,1739786400,41.5,41.5,41.5,41.5,13989.0
2025-02-17,10:01,1739786460,41.5,41.5,41.5,41.5,0.0
2025-02-17,10:02,1739786520,41.47,41.47,41.47,41.47,13990.0
2025-02-17,10:03,1739786580,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:04,1739786640,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:05,1739786700,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:06,1739786760,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:07,1739786820,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:08,1739786880,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:09,1739786940,41.47,41.47,41.47,41.47,0.0
2025-02-17,10:10,1739787000,41.58,41.58,41.58,41.58,14019.0
2025-02-17,10:11,1739787060,41.58,41.58,41.58,41.58,0.0
2025-02-17,10:12,1739787120,41.58,41.58,41.58,41.58,0.0
2025-02-17,10:13,1739787180,41.6,41.68,41.41,41.49,14210.0
2025-02-17,10:14,1739787240,41.51,41.51,41.51,41.51,14252.0
2025-02-17,10:15,1739787300,41.52,41.52,41.31,41.31,15252.0
2025-02-17,10:16,1739787360,41.4,41.4,41.4,41.4,15280.0
2025-02-17,10:17,1739787420,41.11,41.29,41.11,41.29,16257.0
2025-02-17,10:18,1739787480,41.11,41.29,41.11,41.29,0.0
2025-02-17,10:19,1739787540,41.11,41.29,41.11,41.29,0.0
2025-02-17,10:20,1739787600,41.44,41.44,41.44,41.44,16258.0
2025-02-17,10:21,1739787660,41.5,41.5,41.5,41.5,16259.0
2025-02-17,10:22,1739787720,41.51,41.51,41.51,41.51,16315.0
2025-02-17,10:23,1739787780,41.51,41.51,41.51,41.51,0.0
2025-02-17,10:24,1739787840,41.51,41.51,41.51,41.51,16488.0
2025-02-17,10:25,1739787900,41.33,41.36,41.33,41.35,16770.0
2025-02-17,10:26,1739787960,41.35,41.35,41.35,41.35,16783.0
2025-02-17,10:27,1739788020,41.35,41.35,41.35,41.35,16858.0
2025-02-17,10:28,1739788080,41.1,41.1,41.1,41.1,17778.0
2025-02-17,10:29,1739788140,41.1,41.1,41.1,41.1,17783.0
2025-02-17,10:30,1739788200,41.1,41.1,41.1,41.1,0.0
2025-02-17,10:31,1739788260,41.1,41.1,41.1,41.1,0.0
2025-02-17,10:32,1739788320,41.28,41.28,41.28,41.28,17883.0
2025-02-17,10:33,1739788380,41.28,41.28,41.28,41.28,0.0
2025-02-17,10:34,1739788440,41.36,41.36,41.36,41.36,17921.0
2025-02-17,10:35,1739788500,41.36,41.36,41.36,41.36,0.0
2025-02-17,10:36,1739788560,41.4,41.4,41.4,41.4,17959.0
2025-02-17,10:37,1739788620,41.4,41.4,41.4,41.4,0.0
2025-02-17,10:38,1739788680,41.4,41.4,41.4,41.4,0.0
2025-02-17,10:39,1739788740,41.4,41.4,41.4,41.4,0.0
2025-02-17,10:40,1739788800,41.58,41.58,41.58,41.58,18059.0
2025-02-17,10:41,1739788860,41.6,41.6,41.6,41.6,18312.0
2025-02-17,10:42,1739788920,41.56,41.56,41.56,41.56,18512.0
2025-02-17,10:43,1739788980,41.56,41.56,41.56,41.56,0.0
2025-02-17,10:44,1739789040,41.56,41.56,41.56,41.56,0.0
2025-02-17,10:45,1739789100,41.7,41.82,41.7,41.82,18690.0
2025-02-17,10:46,1739789160,41.83,41.98,41.83,41.98,19207.0
