Date,Time,Timestamp,Open,High,Low,Close,Volume
2025-11-17,11:05:00,1763357700,223.1,223.1,223.1,223.1,1
2025-11-17,11:16:00,1763358360,220.5,220.5,220.5,220.5,251
2025-11-17,11:30:00,1763359200,220.7,220.7,220.7,220.7,275
2025-11-17,11:44:00,1763360040,223,223,223,223,298
2025-11-17,11:58:00,1763360880,223,223,223,223,385
2025-11-17,12:02:00,1763361120,223,223,223,223,398
2025-11-17,12:16:00,1763361960,222.99,222.99,222.99,222.99,399
2025-11-17,12:27:00,1763362620,223,223,223,223,799
2025-11-17,12:38:00,1763363280,223.1,223.1,223.1,223.1,1598
2025-11-17,12:40:00,1763363400,224.7,224.7,224.7,224.7,2098
2025-11-17,12:55:00,1763364300,220.75,220.75,220.75,220.75,2298
2025-11-17,12:56:00,1763364360,220.75,220.75,220.75,220.75,3967
2025-11-17,13:07:00,1763365020,224.49,224.49,224.49,224.49,3970
2025-11-17,13:18:00,1763365680,224,224,224,224,4070
2025-11-17,13:20:00,1763365800,224.25,224.25,224.25,224.25,4085
2025-11-17,14:15:00,1763369100,221,221,221,221,4092
2025-11-17,14:34:00,1763370240,223.4,223.4,223.4,223.4,4096
2025-11-17,14:39:00,1763370540,221,221,221,221,5599
2025-11-17,14:44:00,1763370840,220.2,220.2,220,220,7099
2025-11-17,14:45:00,1763370900,220,220,220,220,7299
2025-11-17,14:48:00,1763371080,218,218,218,218,10321
2025-11-17,14:49:00,1763371140,218,218,218,218,11571
2025-11-17,15:01:00,1763371860,218.5,218.5,218.5,218.5,11621
2025-11-17,15:04:00,1763372040,218.3,218.3,218.3,218.3,11721
2025-11-17,15:05:00,1763372100,217.95,217.95,216,217.8,13691
2025-11-17,15:07:00,1763372220,217.3,217.3,217.3,217.3,13703
2025-11-17,15:08:00,1763372280,217.98,217.98,216.45,216.45,13818
2025-11-17,15:10:00,1763372400,215.8,215.8,215.8,215.8,13819
2025-11-17,15:11:00,1763372460,215.8,215.8,215.8,215.8,13878
2025-11-17,15:12:00,1763372520,215.8,215.8,215.8,215.8,13988
2025-11-17,15:13:00,1763372580,215.5,215.5,215.5,215.5,13989
2025-11-17,15:14:00,1763372640,220.93,220.93,219.98,219.98,14838
2025-11-17,15:15:00,1763372700,219.5,219.5,215.12,215.12,15578
2025-11-17,15:16:00,1763372760,215,215,215,215,17375
2025-11-17,15:17:00,1763372820,215.1,215.1,215.1,215.1,17889
2025-11-17,15:18:00,1763372880,215,215,214,214,18014
2025-11-17,15:19:00,1763372940,214.99,214.99,214,214,18119
2025-11-17,15:20:00,1763373000,214,214,214,214,18123
2025-11-17,15:22:00,1763373120,216.2,216.2,216.2,216.2,18133
2025-11-17,15:23:00,1763373180,215.2,215.2,215.2,215.2,18179
2025-11-17,15:27:00,1763373420,214.2,214.2,213.5,213.5,18338
2025-11-17,15:28:00,1763373480,214.98,214.98,214.98,214.98,18340
2025-11-17,15:29:00,1763373540,213.5,214.35,212.01,212.02,18888
2025-11-18,09:31:00,1763438460,212.01,212.02,212.01,212.02,246
2025-11-18,09:33:00,1763438580,212,212.02,212,212.02,352
2025-11-18,09:34:00,1763438640,212.02,212.02,212.02,212.02,354
2025-11-18,09:52:00,1763439720,212.02,212.02,212.02,212.02,404
2025-11-18,10:04:00,1763440440,211,211,211,211,429
2025-11-18,10:11:00,1763440860,212.02,212.02,212.02,212.02,729
2025-11-18,10:13:00,1763440980,212.02,212.02,212.02,212.02,735
2025-11-18,10:24:00,1763441640,212.02,212.02,212.02,212.02,835
2025-11-18,10:28:00,1763441880,211.06,212.02,211.06,212.02,1184
2025-11-18,10:29:00,1763441940,212.02,212.02,212.02,212.02,1334
2025-11-18,10:30:00,1763442000,212.57,212.57,212.57,212.57,1521
2025-11-18,10:38:00,1763442480,212.57,212.57,212.57,212.57,1567
2025-11-18,10:59:00,1763443740,212.57,212.57,212.57,212.57,1586
2025-11-18,11:09:00,1763444340,212.57,212.57,212.57,212.57,1595
2025-11-18,11:12:00,1763444520,210,210,210,210,1853
2025-11-18,11:14:00,1763444640,209.98,209.98,209.98,209.98,1914
2025-11-18,11:15:00,1763444700,209.98,209.98,209.98,209.98,1929
2025-11-18,11:16:00,1763444760,209.98,209.98,209.98,209.98,1951
2025-11-18,11:17:00,1763444820,209.98,209.98,209.98,209.98,1956
2025-11-18,11:18:00,1763444880,210,210,210,210,2330
2025-11-18,11:22:00,1763445120,210,210,210,210,2335
2025-11-18,11:23:00,1763445180,210,210,210,210,2342
2025-11-18,11:54:00,1763447040,212.57,212.57,212.57,212.57,2347
2025-11-18,12:02:00,1763447520,212.57,212.57,212.57,212.57,2368
2025-11-18,12:10:00,1763448000,219,219,219,219,2370
2025-11-18,12:44:00,1763450040,218.8,218.8,218.8,218.8,
2025-11-18,12:45:00,1763450100,218.8,218.8,218.8,218.8,2394
2025-11-18,12:51:00,1763450460,211.01,214.4,211.01,214.4,2444
