Date,Time,Timestamp,Open,High,Low,Close,Volume
2025-11-17,09:15:00,1763351100,4037.5,4047.1,4037.5,4040,52
2025-11-17,09:16:00,1763351160,4039,4039,4022.4,4022.4,70
2025-11-17,09:20:00,1763351400,4036.7,4036.7,4031.2,4031.2,73
2025-11-17,09:21:00,1763351460,4029.1,4029.1,4029.1,4029.1,81
2025-11-17,09:22:00,1763351520,4023.6,4023.6,4023.6,4023.6,86
2025-11-17,09:23:00,1763351580,4029.1,4030.6,4022.6,4030.6,118
2025-11-17,09:24:00,1763351640,4023.8,4030.1,4023.8,4030.1,125
2025-11-17,09:25:00,1763351700,4031.8,4031.8,4031.8,4031.8,145
2025-11-17,09:27:00,1763351820,4025.7,4025.7,4022.4,4022.4,223
2025-11-17,09:29:00,1763351940,4018,4018,4017.5,4017.5,265
2025-11-17,09:30:00,1763352000,4005.5,4013.4,4005.5,4013.4,373
2025-11-17,09:31:00,1763352060,4021.9,4021.9,4021.9,4021.9,413
2025-11-17,09:32:00,1763352120,4016.1,4016.1,4016.1,4016.1,417
2025-11-17,09:33:00,1763352180,4014,4014,4014,4014,421
2025-11-17,09:34:00,1763352240,4013.3,4013.3,4013.3,4013.3,422
2025-11-17,09:35:00,1763352300,4012,4012,4005.6,4005.6,473
2025-11-17,09:36:00,1763352360,4004,4004,4003,4003,498
2025-11-17,09:37:00,1763352420,4000,4000,4000,4000,554
2025-11-17,09:38:00,1763352480,3998.9,3998.9,3998.9,3998.9,564
2025-11-17,09:40:00,1763352600,3998.4,3998.4,3992.7,3992.7,569
2025-11-17,09:41:00,1763352660,3998.5,3998.5,3998.5,3998.5,578
2025-11-17,09:42:00,1763352720,3993.7,3993.7,3993.7,3993.7,580
2025-11-17,09:44:00,1763352840,3994,3994,3994,3994,583
2025-11-17,09:45:00,1763352900,3993,3994,3993,3994,601
2025-11-17,09:46:00,1763352960,3994.5,3994.5,3993,3993,606
2025-11-17,09:47:00,1763353020,3994.5,3994.5,3993,3993,611
2025-11-17,09:49:00,1763353140,3988.6,3988.6,3980.7,3980.7,850
2025-11-17,09:50:00,1763353200,3980.8,3986.6,3980,3980,985
2025-11-17,09:51:00,1763353260,3977.7,3978.6,3970.1,3975.9,1612
2025-11-17,09:52:00,1763353320,3982.4,3992,3982.4,3992,1737
2025-11-17,09:53:00,1763353380,3984.7,3984.7,3982.3,3982.3,1756
2025-11-17,09:54:00,1763353440,3980.4,3982.3,3980.4,3982.3,1769
2025-11-17,09:55:00,1763353500,3983.4,3983.4,3983.4,3983.4,1770
2025-11-17,09:56:00,1763353560,3983.4,3983.4,3983.4,3983.4,1774
2025-11-17,09:57:00,1763353620,3983,3983,3982.5,3982.5,1777
2025-11-17,09:58:00,1763353680,3982.8,3982.8,3980.8,3980.8,1795
2025-11-17,09:59:00,1763353740,3981.6,3981.6,3980.8,3981.6,1805
2025-11-17,10:00:00,1763353800,3982.1,3988,3982.1,3988,1819
2025-11-17,10:01:00,1763353860,3988.7,3988.7,3982,3982,1831
2025-11-17,10:03:00,1763353980,3981.3,3981.3,3981.3,3981.3,1832
2025-11-17,10:04:00,1763354040,3985.6,3986.8,3980.8,3986.8,1878
2025-11-17,10:05:00,1763354100,3987.3,3987.4,3978.1,3985.6,2007
2025-11-17,10:06:00,1763354160,3979.6,3979.6,3979.6,3979.6,2010
2025-11-17,10:07:00,1763354220,3985.6,3985.6,3981.1,3981.1,2018
2025-11-17,10:08:00,1763354280,3985.6,3985.6,3981.3,3981.3,2028
2025-11-17,10:09:00,1763354340,3981.4,3981.4,3981.2,3981.2,2041
2025-11-17,10:10:00,1763354400,3981.7,3988.2,3981.7,3988.2,2067
2025-11-17,10:11:00,1763354460,3987,3993,3987,3993,2103
2025-11-17,10:12:00,1763354520,3987.2,3987.2,3987,3987,2117
2025-11-17,10:13:00,1763354580,3989.1,3989.1,3989.1,3989.1,2119
2025-11-17,10:14:00,1763354640,3989.1,3989.1,3989.1,3989.1,2120
